Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1982,1982,tonnes,117607,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1983,1983,tonnes,124186,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1984,1984,tonnes,130069,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1985,1985,tonnes,127404,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1986,1986,tonnes,128539,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1987,1987,tonnes,136560,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1988,1988,tonnes,144846,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1989,1989,tonnes,154193,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1990,1990,tonnes,169074,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1991,1991,tonnes,191849,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1992,1992,tonnes,199372,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1993,1993,tonnes,255397,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1994,1994,tonnes,297575,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1995,1995,tonnes,284545,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1996,1996,tonnes,295536,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1997,1997,tonnes,272373,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1998,1998,tonnes,262859,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",1999,1999,tonnes,280971,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",2000,2000,tonnes,297589,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",2001,2001,tonnes,287105,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",2002,2002,tonnes,273802,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",2003,2003,tonnes,238615,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",2004,2004,tonnes,222171,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",2005,2005,tonnes,233950,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",2006,2006,tonnes,285683,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",2007,2007,tonnes,310413,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",2008,2008,tonnes,310179,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",2009,2009,tonnes,284624,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",2010,2010,tonnes,278074,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",2011,2011,tonnes,272028,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",2012,2012,tonnes,286543,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",2013,2013,tonnes,286841,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,394,"Pumpkins, squash and gourds",2014,2014,tonnes,288335,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1961,1961,tonnes,14530,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1962,1962,tonnes,14723,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1963,1963,tonnes,15415,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1964,1964,tonnes,16018,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1965,1965,tonnes,15600,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1966,1966,tonnes,16263,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1967,1967,tonnes,19655,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1968,1968,tonnes,20848,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1969,1969,tonnes,20445,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1970,1970,tonnes,18591,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1971,1971,tonnes,22096,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1972,1972,tonnes,28208,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1973,1973,tonnes,26729,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1974,1974,tonnes,24192,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1975,1975,tonnes,23764,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1976,1976,tonnes,24379,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1977,1977,tonnes,31160,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1978,1978,tonnes,37048,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1979,1979,tonnes,33238,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1980,1980,tonnes,34960,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1981,1981,tonnes,28688,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1982,1982,tonnes,31411,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1983,1983,tonnes,45656,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1984,1984,tonnes,43432,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1985,1985,tonnes,49125,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1986,1986,tonnes,51211,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1987,1987,tonnes,51755,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1988,1988,tonnes,56033,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1989,1989,tonnes,58207,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1990,1990,tonnes,60633,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1991,1991,tonnes,68104,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1992,1992,tonnes,66354,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1993,1993,tonnes,70798,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1994,1994,tonnes,76769,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1995,1995,tonnes,81722,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1996,1996,tonnes,88971,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1997,1997,tonnes,96375,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1998,1998,tonnes,90426,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,1999,1999,tonnes,75888,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,2000,2000,tonnes,94886,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,2001,2001,tonnes,115930,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,2002,2002,tonnes,110092,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,2003,2003,tonnes,121677,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,2004,2004,tonnes,137947,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,2005,2005,tonnes,119708,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,2006,2006,tonnes,144254,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,2007,2007,tonnes,147618,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,2008,2008,tonnes,162241,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,2009,2009,tonnes,140615,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,2010,2010,tonnes,150363,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,2011,2011,tonnes,145338,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,2012,2012,tonnes,161242,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,2013,2013,tonnes,169465,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5500,Oceania,5510,Production,567,Watermelons,2014,2014,tonnes,174170,A,"Aggregate, may include official, semi-official, estimated or calculated data"
